,time,condition,epoch,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,F5,F7,F3,F1,F2,F4,F6,F8
1153,4.612,1,0,23.295168049727927,40.319725756483216,15.77324617296943,-15.37799847037649,23.807325292900696,113.46559570103823,153.13288125540237,83.96312252076139,-63.563801683686506,10.93079087156643,160.63219822097878,207.2640373438644,223.77967472965622,14.91178755198652,-163.43706590006911,159.78270041912558
1154,4.616,1,0,24.003344586319166,35.198327482143185,-2.1504649673745106,-13.629719074581502,67.36015757951192,158.77853088188456,91.25575117765987,22.30087581599313,17.409071671095475,174.46633059299614,186.0118849004848,140.50045417771895,-64.46827721399973,9.172066648804048,587.7625272193213,232.33187118332387
1155,4.62,1,0,24.46524212637564,29.761944377725886,-6.496598451428802,1.9888217679140965,112.75899646837627,107.61409427775988,35.85405864921294,-30.191710446124844,131.87903435467635,302.2320872531768,110.63625297432212,-148.80814523547127,81.8987009214772,232.01652654464704,252.96849654105378,-142.69213365662142
1156,4.624,1,0,24.374110525832563,22.339787346696262,-11.442858693435326,33.59278226211633,107.14264123864604,69.70079596832961,-54.235258495917364,59.0001904850683,229.40030023207197,115.06170524649745,-53.35949088873889,86.87687780622483,326.3682820711934,187.88287576677635,-4.025966140917944,132.59504461050116
1157,4.628,1,0,23.998889476535094,15.106084097395799,-8.880052071653687,61.57629785988599,104.14582039946251,-3.4369565777034055,-11.631105603480066,157.2918529583514,178.29801319485802,-5.3944924235818945,99.47333939375294,277.2632292436844,290.6804338264195,59.09609040397197,169.82386411414748,217.2883201753603
1158,4.632,1,0,24.13925988703466,8.569687742756859,0.5761942397708566,93.03677939550383,86.69606734773487,-33.64072961404395,75.97364433884927,180.47939778953662,22.26610165994377,14.318708414643709,483.2467832783615,202.9257204563082,-27.43807678880256,189.06255854169186,470.37572926261964,75.05973009107674
1159,4.636,1,0,23.018817463709624,0.8259273875434872,9.25302123664774,104.45433881492761,37.23379004785777,-11.579267801707545,157.76168211128402,112.37786319425102,-111.74077919118798,154.31644212006958,227.10161385780611,-51.05999843578866,232.72790157669192,405.8138213572489,45.39508042447321,98.48395635536764
1160,4.64,1,0,23.3635024010714,-4.849418813981561,23.74820136990931,99.92923005040115,9.863315251542524,43.35232831752197,190.59872000591622,-1.5116406500802952,94.87716176881163,194.56212244698787,62.475970572148505,6.888031873519338,421.36982326815274,155.22705417013026,88.79807744255247,795.8080401763337
1161,4.644,1,0,21.981859121791025,-5.402598783539883,39.73749286749531,79.22602992153662,-31.180893379601915,98.0703060765733,110.84543318296005,-39.770749495890556,364.44743808466205,128.594722398949,17.72501146665715,254.1877811242126,122.06063779421994,-84.11035050361812,498.7547786807676,104.18997141906607
1162,4.648,1,0,20.903296916949593,-7.1551947845893835,57.14870910256096,54.121406404180775,-10.522782278750249,138.79660814577556,37.01789674728683,20.70030724586605,160.52411139417802,-10.160699839552748,149.07425164369786,220.09127069036325,9.412567436144784,689.6166588217902,125.43943339469823,-22.848462757994668
1163,4.652,1,0,20.116523522040392,-10.079043721915092,67.3534779315251,26.592663915057464,26.275146938292032,125.87315101811195,-31.09612027692789,122.14160863979845,107.21610562395749,23.235688487901058,346.9055192200301,5.215396311265735,156.2975038390132,238.07507721532693,-166.65651578281256,369.63544072255775
1164,4.656,1,0,18.265767395256233,-5.866029966117214,68.51281120098201,2.2296662945418717,63.97707479099157,99.41811710079543,-46.89014392369785,148.67970920023907,-59.83028162511707,155.5256959947384,132.84482933765557,74.29460244077583,415.3004314496839,-84.83295577359462,343.6218296175199,145.1815932013001
1165,4.66,1,0,16.550900381687406,-2.898768771510202,67.56030049483917,-19.356939469858993,98.53396351568045,26.725771152153733,126.76958804902328,132.93001588196867,-50.01629980339288,177.41433028365554,-57.218259600475335,413.4346698570016,38.51262513198897,132.91245066987767,226.52246106100563,-88.93944774230923
1166,4.664,1,0,15.14839439014952,3.247459788900688,70.26847321984809,-7.185576835975915,133.37883441147216,-39.5584472288095,295.17492593397776,42.179914194983795,112.20644844183639,116.77087158315766,8.888480271321697,502.0149541445375,26.29456557537989,387.0475231053059,-52.2387425487492,347.3589722916366
1167,4.668,1,0,13.590862075478283,8.66354416928603,53.22852730758159,-8.452498532030404,115.66720813319921,-38.000468591005486,153.90418449132005,-25.154362022345566,184.63198468916352,-65.25228693536656,260.30798526254546,-13.718538965551232,206.3597298604654,84.39787668105885,166.9590835761772,189.64283761769565
1168,4.672,1,0,11.790737055264184,13.83416125600983,43.164094945734504,22.325983275599924,80.32171621079108,29.022470486032923,117.84065524426634,35.66985937221109,186.56502653051717,-22.571476286208878,170.7572373618884,-87.26116912772144,234.77887353136987,-128.12727068593625,632.9044294774249,39.78126395585467
1169,4.676,1,0,9.999999999997815,21.30240082362402,25.611894641665977,48.79874294971453,36.179428215423876,79.26713392438515,33.906844336291016,128.9190158703324,40.709937280878634,151.82697845884553,14.425749052380269,198.4851365188223,57.22569636327795,283.394014019576,5.870464115066056,410.80255670488015
1170,4.68,1,0,8.298468531697605,28.99415028767858,13.211364829061928,81.09896909549892,-8.556689108199897,128.8327191156143,-31.405779074093434,228.17057471486592,-10.706558768756352,183.4910672297827,-30.49255698224323,216.86777699674371,45.003967814719516,351.5310514023994,43.21017972284267,211.61942284985935
1171,4.684,1,0,6.649155952584079,33.6192886760297,-6.359736875490199,82.4368874097,-13.711294714131228,155.9170674718254,-46.66021048018092,140.8814558373922,11.322770159706721,134.11297121662653,132.78404029272951,81.39979520285937,255.25524829725668,-106.52157426727908,486.66889947544223,-119.78186021966667
1172,4.688,1,0,4.9280248807035125,38.54021572145441,-11.37893761548387,102.31927246668602,-1.3438418804317678,117.03292524100141,44.76904185118818,63.28031983229463,184.52315847476774,-74.34444365989793,284.5369310214568,-45.85875901138391,278.2806538078148,107.56296522423602,133.12051588750998,193.55690485816146
1173,4.692,1,0,3.1673078182518406,45.251071501157206,-18.712747059607807,95.61899233216121,22.79950865971267,50.12275062904398,139.05979395683948,-10.222159645926197,215.03805097149478,15.844191859296258,152.8672174424488,161.85039139249378,14.826943996993123,252.99616268770123,-19.375072101690193,340.6449786024684
1174,4.696,1,0,1.41179624059005,48.92584937209032,-6.661171396975774,70.20639395426336,64.93412017818774,-20.774886788932264,184.2632767704565,-5.163939755501957,130.71926571569847,352.2567797122541,-87.59989098534533,352.1090102485965,25.784822798877798,138.59253069407987,265.5146776069631,15.649384651643231
1175,4.7,1,0,0.22678701507115306,46.16860253394003,-2.268577933275566,38.77344652698563,106.51494056253179,-29.082661314203136,113.9175429113109,87.64424195610718,-17.424850310143597,509.6217893400837,33.620082145387,106.39556071033033,233.52290127161424,-137.56024475613668,338.85181605442455,418.95949921311427
1176,4.704,1,0,-0.6475641694120551,44.838940269786605,12.798899363277972,15.592464925052635,127.4957374815659,7.982913241807232,48.70434994294321,208.81996499748624,-56.516545717214115,236.29840092668593,239.65002912538097,-79.69205755665695,465.6885845879167,264.1525051754758,29.511866374178524,558.5430965124601
1177,4.708,1,0,-1.8104957827997872,44.493952874964194,28.82010843700229,-18.1784993222564,103.68551962389856,59.879534820061565,-9.774617458463013,202.36783921536684,93.28180669554602,-19.18013374981477,190.64706680968214,125.25279347641111,-30.58540812009062,718.4043216468172,163.89484042054278,75.32937171185144
1178,4.712,1,0,-2.4564013738147175,40.545604041890726,46.39799552951661,-22.15699625286298,76.66652888576121,119.16391074666289,1.5474605844524802,82.28268223915447,168.4089832847404,17.537986103411086,106.2828995803375,236.4430492058994,100.64708135806512,79.85504985323956,390.6444300223785,158.9693487812133
1179,4.716,1,0,-3.901980925293941,36.756261087909266,57.68328660573508,-4.6268008351419425,35.12342204497195,130.94148490045512,30.504831918447394,-11.073642269065147,146.27381426607243,174.95532848608028,-165.5168559792216,133.83774666622838,353.79663305403255,-20.461334601971487,-1.0470986287785706,433.66146577167234
1180,4.72,1,0,-3.5714382170187715,28.354389283557143,71.66524183647033,10.87077697361644,-13.604133280223877,144.19367113326763,106.96157751627717,-76.52181694452207,47.680210981915025,273.8238968741811,202.6837486266894,33.25303324200755,178.20876600075036,195.3466663701551,104.3923569220656,-98.30951007180073
1181,4.724,1,0,-4.280358875236454,22.234703632328568,76.96063080376533,34.7005251295469,-22.14382682758783,71.7459041985988,143.93323630618602,121.15330429010326,-33.08446986687751,119.09117468733545,319.779537272477,85.09657322353405,-45.2849972218807,162.8002161568396,451.4621036011856,132.61151154455217
1182,4.728,1,0,-4.412523402161652,14.726241780311081,70.33999378194365,63.92854021885674,-25.00612422238507,-2.2461064502189245,156.572873293385,182.66016628354697,32.1214400345209,-9.242849425797843,146.27062310472382,305.7565381454028,94.04220496911744,-39.23047203204595,134.3300083105505,405.7842820890361
1183,4.732,1,0,-3.8777761407680256,7.188619622593032,67.08432171582055,77.5315688216711,23.737922629204476,-19.554041605070722,64.79280465957527,192.99712854378038,174.58976258025893,-45.04683123734881,-42.86852325759881,183.78867271076678,209.70564065316583,188.55899352435515,-147.995818070185,-62.30864629935048
1184,4.736,1,0,-2.8761909332178366,2.7301816992541212,48.535868264597156,100.76846168973545,63.657814880669946,-24.27983914541032,-6.617004912086571,113.3182148852915,227.91816876807093,136.0922255698297,-29.77860199506327,-106.3079975292894,133.6804524077981,344.1960621823712,576.4844827533108,47.12913804600106
1185,4.74,1,0,-2.7156987765167315,-2.936961212087123,36.46842875037428,101.6996767335836,100.29411739519418,41.31482568856178,-5.122029171793528,-11.387734512901886,133.67667821187172,208.555423577374,174.6545285167514,48.08582631921911,-49.07808064879134,-21.15381677787846,544.9519021053518,340.10963633625977
1186,4.744,1,0,-2.404343847230015,-5.828779681797293,19.516644046091997,76.90661114274309,103.03207217480934,98.34506859046056,13.451215528400802,-14.944502986915353,-24.075357152928632,115.59513563185762,276.68240666037144,484.31095608698365,157.06545626112805,18.064602485073962,-220.30552346062922,36.598759634651145
1187,4.748,1,0,-1.2443620161747244,-8.2203673080055,7.297849302883531,51.68834643984733,125.45202855089764,147.0325336224528,117.86677537373787,30.13418158921008,-51.60927292624535,-64.5841228042828,65.4411753739167,248.01236471221364,237.81122584789003,394.32297213663696,159.5467960456546,88.26347771922515
1188,4.752,1,0,0.1600629891112586,-6.597055837946204,-8.537565029709796,25.027770858510188,77.5185249628823,149.19671594754652,172.1068897947825,151.38592651292674,162.60038787400288,25.451995771619664,-97.09382299734392,-74.17082280739297,87.32977668988394,250.0605854542156,330.01781225977913,266.50241126598735
1189,4.756,1,0,1.9443833427243897,-8.528783801093077,-13.210218982295515,2.42331579825715,37.376508300022394,84.71873227732065,126.58500881422661,149.64455072601638,156.56158940117822,182.98148439185871,87.55740572760126,54.881955994327825,-96.45408551125709,-168.3156835493911,-34.37521623110425,273.8900989665944
1190,4.76,1,0,3.443020467911394,-3.104146194100995,-6.622540520107485,-11.519041305965281,5.921648257358811,31.495741846953255,79.31959748833196,150.82727172938158,242.61327085872517,181.69037756872666,270.28800695843734,184.76227442833112,205.02875515119518,133.12598884792877,-5.518508424024162,-1.3932454477684928
1191,4.764,1,0,4.6465471774401585,2.5805683027364736,-6.304259011319999,-15.212826720701216,-35.604141427119075,-6.939086315628501,-20.858823200718277,15.45697820899295,64.01520964022708,114.68392000408537,220.20509396199563,227.26637489224575,333.47300012780823,367.99585923428583,450.5345203726681,754.9760264505284
1192,4.768,1,0,6.496517656209316,7.744716556392901,6.0896776055500155,-3.1765892345076665,-5.321381294127534,-29.402995713521264,-53.51267474344988,-65.9961693016528,-62.85333330027773,-60.48040048397178,-6.1326582147534765,67.87368331217985,64.48441668732188,112.21356657768844,145.01852663245518,209.93837996067086
1193,4.772,1,0,8.148232004722644,14.233475198386882,17.74240575408976,20.934586430926938,26.437678703381263,30.324042023075698,32.51994191340996,5.268667149248941,41.918699835142405,-3.872188913610941,47.12676613155737,42.474901639486276,8.843044617776798,-142.8703172949733,-75.10418168969804,72.96971360152496
1194,4.776,1,0,10.0000000000022,21.343298153938974,34.21379968654036,48.50724708680621,64.19948488835742,79.00665505578989,95.30517150975462,119.4828970116276,140.17001887742407,150.56791219331498,153.8141065129843,197.17377398145413,297.4749442686601,591.9628813692432,291.0220716725515,205.43371920366965
1195,4.78,1,0,11.84484399847387,27.870460949324503,49.29946217331742,80.90253372988425,89.71105690886102,133.09938746313958,133.78185945701472,148.0554982605007,234.89406191956797,208.845144658954,270.62858672122326,323.9343299611588,438.0988032644839,489.093540210946,193.14593947420295,310.3307516910281
1196,4.784,1,0,13.490444378834098,34.89102526940758,60.682888119699456,101.99614336675984,116.40177781392447,141.22407097440538,149.6978803641294,153.5539315940099,149.47444679070077,119.30103604633487,96.89681295638218,60.691618001369314,31.807499761749455,-24.130155800290936,-106.1939825968193,-179.4843399273409
1197,4.788,1,0,15.301463662188146,38.4553282573124,75.80813107401096,96.95060004736028,108.43231195729417,100.05523630423644,87.29229552867488,59.872691931099396,16.76458828468499,-5.422120142733803,-109.21198965140493,-104.11079807548808,-72.61442383182549,73.8345996814681,165.30725355699894,270.4177561246819
1198,4.792,1,0,16.784255021146883,42.512224081754624,78.4206507617424,78.95748801035785,86.23356058493239,48.280052786069554,9.113016538494016,-59.23867784219894,-49.84124863735059,14.514222000690907,57.900715493222854,143.32855602645932,291.1153796507251,292.6511785622803,296.7961516450555,251.3865915717836
1199,4.796,1,0,18.224770694616204,45.31066722999951,71.62851949732271,65.78383989116091,34.61219996801214,6.246508837067907,-54.81573410255291,-39.740378172243425,50.20491824392081,324.9330624137883,209.78030448138895,270.9849342424329,286.83024760739534,137.38022553622446,50.778535082270125,-227.91295773551315
1200,4.8,1,0,19.756540679439887,47.2619956465297,58.17770003184434,38.851202104229415,-2.0845346727327154,-41.699040179370115,9.875840069927563,94.82723058681442,231.03589898757045,539.6282986048063,357.29056093175205,92.6814900209766,-105.7459159773565,80.54604057428469,69.86543308265445,176.87197177972226
1201,4.804,1,0,21.133258557733967,46.048004698589835,45.64410801630048,17.00971218103886,-5.84375163980485,-1.5665679152385152,174.4956644463284,204.5380603810334,159.78290358017514,253.59626830440547,45.321786480342496,46.00007216574316,62.570423775373726,258.21877889969795,738.247757134675,223.99697154350577
1202,4.808,1,0,21.99519245643416,43.51121334776039,30.9817639560389,-6.23838960155971,-15.871633115483649,59.895285530530636,166.09357204202507,144.56491778034206,87.31065602181071,-86.24947907864174,19.53895527944394,127.63543153525717,349.68636709931945,310.65697277635104,265.301701223731,-141.39011970375725
1203,4.812,1,0,23.11686181439852,42.403228031621154,15.39223170253926,-13.527216241716452,23.670894914148587,131.87322473914668,189.66984270717688,81.94759155324687,-8.918897052534007,-23.34550793015491,139.3293435587341,328.4414129763826,226.58595662572105,27.24851444305284,-128.5454758856843,159.81243986467126
1204,4.816,1,0,23.8025457318491,34.989463547822254,-0.9296298339015934,-9.417847318718046,61.30848951199924,151.79731986963046,91.40340664969509,8.720332451386867,-11.956508093621835,134.6964054111245,323.95362929968655,259.324251724246,14.068661555049275,27.030068929398027,222.17462108027897,902.3334339941086
1205,4.82,1,0,23.52417632155474,29.954085439350912,-11.496532204745485,9.494362865150453,111.81048011612245,109.49183253626822,3.362277965373039,-39.32235822820607,119.57084025982579,290.5639657914304,110.30633509484066,-8.150080178774516,63.19796106088463,233.95854550383524,298.1155403622323,-67.22030419968524
1206,4.824,1,0,24.381561719251444,22.097880569554672,-17.847425576390087,33.68754174498583,111.96397988553338,67.66160204693989,-32.13898446260097,57.904856724343105,212.76917585547147,125.93274249612789,-96.15629530294635,143.86130794359198,362.76695381836504,153.8023275942793,52.55025077692014,166.57883005677178
1207,4.828,1,0,23.59496351753661,15.391242642223926,-9.50696363357035,62.45860376306994,118.75637156524323,13.651474351052414,19.367221773173597,179.89746902108368,189.52256729573412,-77.65799833025847,75.46178351841513,294.42587173546667,176.3563594889239,-21.23985997505642,173.41244853509588,254.23259853484376
1208,4.832,1,0,24.029237173034623,8.941906801698943,-8.119440482710814,85.28862842165509,85.11291016422597,-3.1495605176856643,74.24503250793657,176.4179896057471,28.60193584444402,-20.874625297534635,282.2592356488932,144.94832861124786,-68.81973397013061,186.77378388702778,444.3231344569476,-58.37720976416006
1209,4.836,1,0,22.85178073522526,3.1473923835179107,6.2111645536178735,87.5209969797243,33.37455840485554,-22.131042563601795,173.5020406726747,105.67576660046419,-61.82500325504848,180.36885390880775,234.4007057434714,-69.5091630358175,126.16180263972967,246.21472877125703,72.27842346631778,89.2097345510193
1210,4.84,1,0,22.693972154259,-2.097297832656107,23.066905390201125,94.86171015543133,-6.206457731912963,43.0778779511532,141.80759551654688,32.84440028407222,46.747120611217206,288.9352215196793,-19.06358741655734,69.91019045338231,212.56585094924816,48.39966656048827,-46.04309734634748,283.5584357428698
1211,4.844,1,0,22.178928915523507,-7.531964635677998,38.44316401907971,77.4941778233563,-15.944259294656078,109.54089329724322,119.24371566641852,-23.579808677989263,185.2612765045365,132.7680185575731,-90.05076199599824,331.4680240055611,106.36933351108638,5.191996014424035,253.5595026526891,101.1441330923169
1212,4.848,1,0,21.347746254411057,-7.32148119411222,50.6480129106244,53.91850031205629,-4.127498857152858,159.74813970599632,16.96366028923942,77.36556199594955,214.89007297656894,30.90566241500026,166.64032967318292,212.14133158510987,-54.25138950967619,464.23675126835616,141.64620075712386,-74.32630290560846
1213,4.852,1,0,19.687567954181432,-10.12642114422615,65.4392709306529,26.892812221494314,23.095668319846144,141.32446537170745,-22.479625970387602,138.11823351331662,221.51773449119668,4.0713987486747385,241.5426474485717,32.78033091004936,159.28629976065818,394.95367984037955,-50.515959170673966,207.92438881708296
1214,4.856,1,0,18.234334027475015,-6.574749297125962,74.79773768589,-7.251075711785617,65.30949372371781,92.40721076718037,-31.876208227506055,181.70822588205556,-3.9029299147244956,175.9162789289785,128.52706378267084,1.2247936895335272,448.3050395441959,-16.04476138527312,339.12123528810537,144.37638205113288
1215,4.86,1,0,16.707056227698025,-3.270369899387564,76.73259806742693,-23.72463365305338,93.22120512707724,24.80275640106626,63.053722723673786,115.4708808035468,-65.84773338451635,248.50511120505118,-43.67342527356578,285.281512991163,154.10577898023928,108.81942374265448,184.42916217697905,25.31076213418268
1216,4.864,1,0,15.416820617923358,2.1099245187372055,62.66180261196967,-20.137495984253817,130.86414270676278,-23.985205117136772,149.5708110971246,31.17278352719167,104.93001194358934,116.52984351622668,10.448646372645769,289.49110688485234,-61.18561936083311,274.7516642271331,-38.879932058388135,333.8600601915746
1217,4.868,1,0,13.383087570048383,7.094968500575563,58.37302599496003,-1.2757730658077975,122.33478923417998,-10.243332532291262,190.08940012069297,-33.934739279114936,183.60773804546108,-34.18617955697863,263.8081988389038,1.957881916235607,188.02128830287916,105.94175494206294,354.4573021001936,193.87688762606672
1218,4.872,1,0,11.718300384866058,14.488597976684034,42.264899286648934,20.47889271812804,77.22045915062928,28.51475390465515,140.6136745207769,36.36952644343996,202.61726718379043,40.57322878656037,289.0113471746322,-84.73165824962584,379.7218959871606,14.17163048969573,729.960554422847,-217.5832540803985
1219,4.876,1,0,9.999999999997893,21.489769271487454,26.07772033194687,49.63709299915357,34.530115159207526,76.30839476609215,36.09645887286103,129.13146259520167,38.567533738299964,164.1383376066297,14.76629762789922,218.82449884103733,-15.141308312576825,277.11125698154353,24.709223395704697,551.1256899353675
1220,4.88,1,0,8.14443851244592,29.067953015514277,8.506314070362805,78.15220926369848,-10.40623337553481,124.43762229467374,-48.32828937731779,176.02673998871165,14.889140937162509,239.99416583020454,-42.963257083702274,262.49655220478456,52.414251556295156,330.52682082281143,19.78645472835916,456.09799450911237
1221,4.884,1,0,6.354792444422194,35.27318910436891,-5.943011925840175,83.38636036450882,-31.121689177948767,131.09106682057376,-29.594028692701954,147.06258436140922,53.13295733050608,124.5788313084748,132.83879807707373,9.39668460062478,248.99676363863531,-110.20384261152188,394.9659801190885,-317.9028311916702
1222,4.888,1,0,4.696958032363008,41.90418354763882,-9.963415522657435,104.32126682807314,-10.695681885009314,100.0682370001983,48.48581398556494,63.91834161045068,153.792956048485,20.35812325206652,509.24818444018257,-95.98076374325288,317.5643907774696,98.51094371627299,126.50014070083215,280.9869046777291
1223,4.892,1,0,2.977138830537693,46.4360337490494,-8.59736227182745,81.55030263693217,19.899244997169845,46.53626433738221,116.92585825157576,-26.256137683282503,212.61076962895385,32.429647625597454,259.59433595645856,163.50009013470557,-18.8955378572052,222.88819855122625,-111.5199381887644,210.9417307658353
1224,4.896,1,0,1.8162529127479399,46.44942439646154,-4.0048655147806045,71.08917953852449,65.1041067509297,-14.321737469551124,180.34936352976143,12.162168909055111,112.85139368063342,342.21916791560875,-118.76782590692122,517.3598280393214,-7.937002015938674,133.71571813711083,329.69287140455583,92.75711828575416
1225,4.9,1,0,0.7532140477807197,45.46409006386091,-1.751288534894087,38.497245714817275,108.44634279092726,-33.76961562770998,148.9889045474594,87.42318034721042,-5.0408765188202835,510.9959579622061,53.84710968149761,164.64537029625808,334.7009524679004,17.441594096653176,267.4702136920058,175.19170516569818
1226,4.904,1,0,-0.8771974353353098,45.22386600688955,11.423364830898006,13.949900178746244,108.07829461814981,-2.4782058878419093,50.51496946273602,153.59534390573032,17.28164633369839,240.1639140452079,159.0222847800551,-42.739577314311106,277.06980600373583,174.86406994363938,-70.5647520188862,195.3442955817154
1227,4.908,1,0,-2.017462454108493,44.61086038391454,28.809156968815206,-5.166263983695295,96.58693754770557,59.91404491925699,-0.49423680906149053,150.19706297247052,92.19529771796755,-9.586021594204084,277.4053713985069,132.085271191646,31.31536963023558,368.6256753378357,155.76807285473626,109.7493093344597
1228,4.912,1,0,-3.2392247240182304,39.92643414367524,45.53754421072205,-11.30853583379605,73.6157042165689,104.32934856424038,-33.63864276840263,84.17535579785627,194.61845029699913,-10.78777869254803,51.83034964148395,364.28312279290685,36.1211030365709,49.44968422437461,285.74624361439123,159.5896381942242
1229,4.916,1,0,-3.185226751981107,35.41655377798128,61.035164451694925,-9.50923788128182,37.593546958267524,160.99941121021905,36.09559739008108,-43.06874087767814,145.47366746151283,159.53230449650954,-1.1633969295504727,125.67224252165178,400.36304253876995,97.94120832836649,13.471157918420715,221.82568568975077
1230,4.92,1,0,-3.5889701306114823,29.97665523118417,62.31532049704092,4.16189918821668,10.142920207543582,142.5958442025732,127.21169891243527,-16.684365096173096,62.51875758697992,307.32843184747117,109.63650815741691,-29.761973710523733,192.0081126671457,695.9114815927489,95.89344238469533,-107.35739167796311
1231,4.924,1,0,-3.668357391172915,21.960574918299137,67.47315481748208,35.27144141826705,-24.042320908553236,67.78880894880938,167.86055012709403,65.04053579699202,-49.290430431475556,129.0252868363042,339.83095099312504,77.1762352432421,37.424211220408296,214.24458787409526,206.73765424782644,111.3185917731019
1232,4.928,1,0,-3.943983606306016,15.447698241016722,64.68427654344869,59.69767791574593,1.30708403369308,13.254559207641819,145.17786013263037,170.38882592005416,17.654333518081117,11.510305400374605,183.48900198687488,281.3958960511469,117.47177501121695,-149.01575839959554,254.7321057137117,296.1730640196389
1233,4.932,1,0,-4.0458327993059235,9.13106922160668,63.690066557258426,78.1342267989894,19.42221287321069,-43.724192086084926,65.93097165726483,164.98323426332934,143.17542084653638,-36.39205431207412,14.672505585541785,171.34474789746417,677.0994296507112,181.18014362145067,13.94723262040253,67.10786895236188
1234,4.936,1,0,-3.8290976460498753,3.796085167493839,53.35956319361833,93.50611149450697,65.54615351741319,-32.6952385001874,-29.47744996697614,118.75099782673053,227.50400350478606,187.5551443150493,37.23153004963113,-1.674067063228378,273.1144685873823,259.93165571798613,436.75939928795617,99.89681003167047
1235,4.94,1,0,-3.1990937038274776,-2.1519314763938304,37.30309296738371,86.64384828319061,100.94452210307097,39.05370100387723,-61.18478393851316,-7.053404246734743,119.31749318937777,246.2548723403599,230.24354945836575,55.497292501703924,6.383628824841395,108.33342300178874,248.81864650783902,879.4774174060437
1236,4.944,1,0,-1.9227310244683569,-3.7074499476713783,19.496887052210546,79.62738497687343,133.07550649737595,89.3594624745955,56.560331537999275,-7.556278255790858,-33.284221136466,125.2882001406329,174.73433840591446,334.88747128227584,142.7418403394253,-96.50379595667712,-74.39586024453817,164.32818462344972
1237,4.948,1,0,-0.8582204483554605,-5.345449049194372,2.4225912594952526,53.286065743878844,105.3600062162348,159.0918050839275,117.35095811784063,23.856164829544568,-21.74809210159259,4.923453811220284,51.335509720273855,256.15588313770144,230.38661083754636,332.27688829899245,155.19233313508408,-40.00703708523869
1238,4.952,1,0,0.16963845159998137,-5.404857288022097,-2.994061557043821,25.053299248829227,83.7270318743461,137.29731555345003,188.57140225698623,153.40458161726616,77.37893634147832,-41.73102112637892,-130.12525284790323,-6.47183848323013,69.20670385701784,193.55667102797744,315.51213510474213,378.4562760783067
1239,4.956,1,0,1.2935577550618849,-4.646679497321546,-5.4046246332021255,-4.247022326224446,32.784301537408325,91.5674946326989,166.29169218082222,225.2620563841587,219.15503474363732,132.75933409705559,84.39009739841633,-18.41499861499892,-109.59730467127267,-101.22555501496109,-69.78513717893026,116.65237737070117
1240,4.96,1,0,3.3107672355376296,-3.0771473234006947,-6.717986928598407,-18.762604552041573,-7.682467545917576,31.18531505322449,77.07423482954147,147.3160895774032,376.1566018507517,276.62311081289647,315.8927706790059,227.80610913648889,213.12818112170223,105.58523007052369,-34.138506423196304,102.34389787264737
1241,4.964,1,0,4.674624134231335,3.2395002360704375,-11.46640086587005,-12.51410121042418,-22.383655592588354,-12.510254958169412,2.255970872779784,69.50921764855268,135.34174559912202,116.85994932878116,175.10266981295433,213.73262783923872,386.66175581954315,426.627154924343,209.36850407263842,502.1472859711853
1242,4.968,1,0,6.331896579238243,6.459079253386875,1.4945829215202693,-1.3658399298703117,-11.831542946440592,-3.0671374232292337,-31.167947350396386,-75.22911480152061,-109.8538407390397,-37.85470215490287,20.069463666355162,-49.11690662200337,0.5252114564619603,81.53324139153176,127.77900257135644,170.16315235118367
1243,4.972,1,0,8.163863289338543,13.833085548834362,19.74811126749899,21.021328934273992,23.438394928257537,25.023833941201445,22.410214041349043,-1.3605794590134792,16.81998361394207,-34.310863929534804,32.06244665260216,-31.568939934230173,66.23869574787392,72.81011669642108,-141.7024965245098,-48.33710622546124
1244,4.976,1,0,10.000000000002158,21.392999052876824,34.23021198760884,48.35379429616738,67.53099218445463,75.43611484446343,93.00135806595841,120.878158589745,150.25673550630688,189.9330813940294,414.04356619051805,456.13269230066726,246.30342730908896,176.3553473715127,303.90772204854017,339.8228799918978
1245,4.98,1,0,11.826118237865877,27.608961279184687,50.91319821129618,69.77210712805098,108.97182510579682,131.88832611010497,138.07110585030975,218.74441512363498,226.21432228316664,283.26935562986057,556.486644075212,502.5940412634189,341.9064921166743,506.0462039475814,285.25869261802995,225.84807035706893
1246,4.984,1,0,13.530236732253254,33.57167443842627,63.798085025819695,85.83133205155539,108.49814777521686,156.73464654398714,144.84179487444533,151.93631990630672,161.09897478117944,118.12275403172643,181.54588415271098,131.50318087358738,-41.21863146475988,3.291267903028171,-75.7531294907642,-190.18669353237937
1247,4.988,1,0,15.426851287922435,39.74906791117402,66.8005633162086,103.2319563130635,125.28625497583806,113.1847641410497,87.29910032718738,45.376670845991875,11.568700552944946,-21.859264739970797,-41.68916122700787,-14.406313986891092,12.501298670296464,136.82936643598327,172.07796496108892,251.8884600723682
1248,4.992,1,0,17.035605070408845,46.4587786830447,73.48996547747504,89.74102382947741,80.49519782806749,52.041531857008586,12.62897684399173,-10.959197127670791,-7.266743061470137,38.97603206923635,77.53222444831214,185.6711801982046,354.28001381904414,203.9386018891128,755.1012227521023,345.2595589217848
1249,4.996,1,0,18.697772974071206,49.022736054793995,68.31578881735557,68.95079638594784,34.822894126035266,-0.004610910766032816,-2.5688353114281455,2.3619700684403,72.81437052131665,293.38049981037193,260.4318471438587,335.2259406592814,234.64210109027167,137.50916728263294,17.142692198246948,-19.495132219821812
